http://www.realestate3d.com/gps/uslatlongdegmin.htm
[APF] 26.13 81.80 	26 7 47 	81 48 0 	Naples,FL
[X68] 28.62 80.68 	28 37 12 	80 40 48 	NasaShuttle,FL
[MCO] 28.43 81.32 	28 25 48 	81 19 11 	Orlando,FL
[ORL] 28.55 81.33 	28 32 59 	81 19 48 	Orlando,FL
[PFN] 30.20 85.68 	30 12 0 	85 40 48 	PanamaCity,FL
[COF] 28.23 80.60 	28 13 47 	80 35 59 	PatrickAFB,FL
[NPA] 30.35 87.32 	30 21 0 	87 19 11 	Pensacola,FL
[PNS] 30.47 87.20 	30 28 11 	87 11 59 	Pensacola,FL
[TBW] 27.97 82.60 	27 58 11 	82 35 59 	Ruskin,FL
[PIE] 27.92 82.68 	27 55 12 	82 40 48 	SaintPeters,FL
[SFB] 28.78 81.25 	28 46 48 	81 15 0 	Sanford,FL
[SRQ] 27.40 82.55 	27 23 59 	82 33 0 	Sarasota,FL
[TLH] 30.38 84.37 	30 22 47 	84 22 12 	Tallahassee,FL
[TPA] 27.97 82.53 	27 58 11 	82 31 47 	TampaIntl,FL
[TIX] 28.52 80.80 	28 31 12 	80 48 0 	Titusville,FL
[PAM] 30.07 85.58 	30 4 11 	85 34 48 	TyndallAFB,FL
[VRB] 27.65 80.42 	27 38 59 	80 25 11 	VeroBeach,FL
[PBI] 26.68 80.12 	26 40 48 	80 7 12 	WestPalmBeach,FL
[NSE] 30.72 87.02 	30 43 11 	87 1 11 	WhitingFld,FL
[]    25.95 80.15   25 57 0     80 9 0      Ojus,FL

[ABY] 31.53 84.18 	31 31 48 	84 10 48 	Albany,GA
[AMG] 31.53 82.52 	31 31 48 	82 31 11 	Alma,GA
[AHN] 33.95 83.32 	33 57 0 	83 19 11 	Athens,GA
[ATL] 33.65 84.42 	33 39 0 	84 25 11 	Atlanta,GA
[ATL] 33.65 84.42 	33 39 0 	84 25 11 	Atlanta,GA
[PDK] 33.88 84.30 	33 52 48 	84 18 0 	Atlanta/Dklb,GA
[FTY] 33.78 84.52 	33 46 47 	84 31 11 	Atlanta/Fltn,GA
[AGS] 33.37 81.97 	33 22 11 	81 58 12 	Augusta/Bush,GA
[SSI] 31.15 81.38 	31 8 59 	81 22 47 	Brunswick,GA
[CSG] 32.52 84.93 	32 31 12 	84 55 48 	Columbus,GA
[MGE] 33.92 84.52 	33 55 11 	84 31 11 	DobbinsAFB,GA
[MGF] 34.53 84.87 	34 31 47 	84 52 12 	DobbinsAFB,GA
[LSF] 32.33 85.00 	32 19 48 	85 0 0 		FortBenning,GA
[LHW] 31.88 81.57 	31 52 47 	81 34 11 	FtStewart,GA
[SVN] 32.02 81.15 	32 1 12 	81 9 0 		HunterAaf,GA
[LGC] 33.01 85.07 	33 0 35 	85 4 11 	LaGrange,GA
[MCN] 32.70 83.65 	32 42 0 	83 39 0 	Macon/Lewis,GA
[VAD] 30.97 83.20 	30 58 11 	83 11 59 	MoodyAFB,GA
[WRB] 32.63 83.60 	32 37 48 	83 35 59 	RobinsAFB,GA
[RMG] 34.35 85.17 	34 20 59 	85 10 11 	Rome/Russell,GA
[SAV] 32.13 81.20 	32 7 48 	81 11 59 	SavannahMun,GA
[VLD] 30.78 83.28 	30 46 48 	83 16 47 	Valdosta,GA
[AYS] 31.25 82.40 	31 15 0 	82 24 0 	Waycross,GA
[]    33.95 84.33   33 57 0     84 19 48    Dunwoody,GA

[HNA] 21.53 158.12 	21 31 48 	158 7 11 	BarbersPt,HI
[HNA] 21.53 158.12 	21 31 48 	158 7 11 	BarbersPt,HI
[BKH] 22.05 160.30 	22 2 59 	160 18 0 	BarkingSan,HI
[1Z6] 24.45 166.47 	24 27 0 	166 28 12 	FrFrigate,HI
[ITO] 19.72 155.07 	19 43 11 	155 4 12 	Hilo,HI
[HNL] 21.35 157.93 	21 21 0 	157 55 47 	HonoluluInt,HI
[OGG] 20.90 156.43 	20 53 59 	156 25 47 	KahuluiMaui,HI
[HNG] 21.75 158.28 	21 45 0 	158 16 47 	KaneoheMca,HI
[HNG] 21.75 158.28 	21 45 0 	158 16 47 	KaneoheMca,HI
[KOA] 19.75 156.05 	19 45 0 	156 3 0 	Ke-Ahole/Kon,HI
[0Z5] 22.38 159.67 	22 22 47 	159 40 11 	KilaueaPt,HI
[LNY] 20.80 156.95 	20 47 59 	156 56 59 	Lanai-Lanai,HI
[LIH] 21.98 159.35 	21 58 47 	159 21 0 	Lihue-Kauai,HI
[JHM] 20.97 156.83 	20 58 11 	156 49 48 	Maui,HI
[MKK] 21.15 157.10 	21 8 59 	157 6 0 	Molokai,HI
[1Z2] 20.42 156.47 	20 25 12 	156 28 12 	UpoloPt
[MUE] 20.00 156.12 	20 0 0 		156 7 11 	Waimea-Koha,HI

[BOI] 43.57 116.22 	43 34 11 	116 13 12 	Boise,ID
[BYI] 42.53 113.77 	42 31 47 	113 46 11 	Burley,ID
[U15] 44.52 114.22 	44 31 12 	114 13 12 	Challis,ID
[COE] 47.77 116.82 	47 46 12 	116 49 11 	CoeurD'Alene,ID
[P69] 45.82 115.43 	45 49 11 	115 25 48 	ElkCity,ID
[GNG] 43.00 115.17 	43 0 0 		115 10 11 	Gooding,ID
[S80] 45.92 116.13 	45 55 11 	116 7 47 	Grangeville,ID
[IDA] 43.52 112.07 	43 31 12 	112 4 11 	IdahoFalls,ID
[LWS] 46.38 117.02 	46 22 48 	117 1 11 	Lewiston,ID
[MLD] 42.17 112.32 	42 10 11 	112 19 11 	MaladCity,ID
[77M] 42.30 113.37 	42 17 59 	113 22 12 	Malta,ID
[MYL] 44.88 116.10 	44 52 48 	116 5 59 	Mccall,ID
[MUO] 43.05 115.87 	43 2 59 	115 52 12 	MountnHome,ID
[S06] 47.47 115.80 	47 28 12 	115 48 0 	Mullan,ID
[PIH] 42.92 112.60 	42 55 11 	112 35 59 	Pocatello,ID
[27U] 45.18 113.90 	45 10 48 	113 54 0 	Salmon,ID
[SMN] 45.17 114.47 	45 10 11 	114 28 12 	Salmon,ID
[U78] 42.65 111.58 	42 39 0 	111 34 48 	SodaSprings,ID
[SUN] 43.50 114.30 	43 30 0 	114 18 0 	SunValley,ID
[TWF] 42.48 114.48 	42 28 47 	114 28 48 	TwinFalls,ID

[ALN] 38.88 90.05 	38 52 48 	90 3 0 		Alton,IL
[ARR] 41.77 88.32 	41 46 12 	88 19 11 	Aurora,IL
[CPS] 38.57 90.15 	38 34 11 	90 9 0 		BistatePark,IL
[BMI] 40.48 88.93 	40 28 47 	88 55 48 	Bloomington,IL
[BDF] 41.16 89.60 	41 9 35 	89 35 59 	Bradford,IL
[CTR] 37.07 89.22 	37 4 11 	89 13 12 	Cairo,IL
[MDH] 37.78 89.25 	37 46 47 	89 15 0 	Carbondale,IL
[ENL] 38.51 89.09 	38 30 35 	89 5 23 	Centralia,IL
[CMI] 40.03 88.28 	40 1 47 	88 16 47 	Champaign/Urbana,IL
[CHI] 41.90 87.65 	41 54 0 	87 39 0 	Chicago,IL
[CGX] 41.87 87.62 	41 52 11 	87 37 12 	Chicago/Meigs,IL
[MDW] 41.78 87.75 	41 46 47 	87 45 0 	Chicago/Midway,IL
[ORD] 41.98 87.90 	41 58 47 	87 54 0 	Chicago/O'hare,IL
[DNV] 40.20 87.60 	40 12 0 	87 35 59 	Danville,IL
[DKB] 41.93 88.72 	41 55 48 	88 43 12 	DeKalb,IL
[DEC] 39.83 88.87 	39 49 48 	88 52 12 	Decatur,IL
[DPA] 41.92 88.25 	41 55 11 	88 15 0 	DuPage,IL
[GBG] 40.93 90.43 	40 55 48 	90 25 48 	Galesburg,IL
[NBU] 42.08 87.82 	42 4 48 	87 49 11 	GlenviewNAS,IL
[IKK] 41.07 87.85 	41 4 11 	87 50 59 	Kankakee,IL
[MQB] 40.52 90.66 	40 31 12 	90 39 36 	Macomb,IL
[MWA] 37.75 89.00 	37 45 0 	89 0 0 		Marion,IL
[MMO] 41.37 88.68 	41 22 11 	88 40 48 	Marseilles,IL
[MTO] 39.48 88.28 	39 28 47 	88 16 47 	Mattoon,IL
[MLI] 41.45 90.52 	41 27 0 	90 31 11 	Moline/Quad,IL
[MVN] 38.32 88.86 	38 19 11 	88 51 36 	MountVernon,IL
[PIA] 40.67 89.68 	40 40 11 	89 40 48 	Peoria,IL
[UIN] 39.93 91.20 	39 55 48 	91 11 59 	Quincy,IL
[RFD] 42.20 89.10 	42 12 0 	89 5 59 	Rockford,IL
[SLO] 38.63 88.96 	38 37 48 	88 57 35 	Salem,IL
[BLV] 38.55 89.85 	38 32 59 	89 50 59 	ScottAFB,IL
[SPI] 39.85 89.67 	39 50 59 	89 40 11 	Springfield,IL
[SQI] 41.74 89.67 	41 44 24 	89 40 11 	Sterling,IL
[TAZ] 39.53 89.33 	39 31 47 	89 19 48 	Taylorville,IL
[VLA] 38.99 89.17 	38 59 24 	89 10 11 	Vandalia,IL
[]    41.18 90.04   41 10 48    90 2 24     Galva,IL
[]    42.08 88.01   42 4  48    88 0 36     RollingMeadows,IL
[]    41.84 87.95   41 50 24    87 57 0     OakBrook,IL

[BAK] 39.38 86.50 	39 22 48 	86 30 0 	BakalarAf,IN
[BMG] 39.13 86.62 	39 7 48 	86 37 12 	Bloomington,IN
[EKM] 41.72 86.00 	41 43 12 	86 0 0 		Elkhart,IN
[EVV] 38.05 87.53 	38 2 59 	87 31 47 	Evansville,IN
[FWA] 41.00 85.20 	41 0 0 		85 11 59 	FortWayne,IN
[GYY] 41.62 87.42 	41 37 11 	87 25 11 	Gary,IN
[GUS] 40.65 86.15 	40 39 0 	86 9 0 		GrissomAFB,IN
[IND] 39.73 86.27 	39 43 47 	86 16 11 	Indianapolis,IN
[MIE] 40.23 85.38 	40 13 47 	85 22 47 	Muncie,IN
[SBN] 41.70 86.32 	41 42 0 	86 19 11 	SouthBend,IN
[HUF] 39.45 87.30 	39 27 0 	87 18 0 	TerreHaute,IN
[LAF] 40.42 86.93 	40 25 11 	86 55 48 	WLafayette,IN

[BRL] 40.78 91.12 	40 46 47 	91 7 12 	Burlington,IA
[CID] 41.88 91.70 	41 52 48 	91 41 59 	CedarRapids,IA
[DSM] 41.53 93.65 	41 31 47 	93 39 0 	DesMoines,IA
[DBQ] 42.40 90.70 	42 24 0 	90 41 59 	Dubuque,IA
[EST] 43.40 94.75 	43 24 0 	94 45 0 	Estherville,IA
[FOD] 42.55 94.18 	42 32 59 	94 10 48 	FortDodge,IA
[3OI] 40.62 93.93 	40 37 11 	93 55 48 	Lamoni,IA
[MCW] 43.15 93.33 	43 9 0 		93 19 48 	MasonCity,IA
[OTM] 41.10 92.45 	41 5 59 	92 26 59 	Ottumwa,IA
[SUX] 42.40 96.38 	42 24 0 	96 22 47 	SiouxCity,IA
[3SE] 43.17 95.15 	43 10 11 	95 9 0 		Spencer,IA
[ALO] 42.55 92.40 	42 32 59 	92 24 0 	WaterlooMun,IA
[]    41.53 90.58   41 31 48    90 34 48    Davenport,IA

[CNU] 37.67 95.48 	37 40 11 	95 28 48 	Chanute,KS
[3KM] 37.75 97.22 	37 45 0 	97 13 12 	Col.JJabar,KS
[CNK] 39.55 97.65 	39 32 59 	97 39 0 	Concordia,KS
[DDC] 37.77 99.97 	37 46 12 	99 58 12 	DodgeCity,KS
[1K5] 37.00 101.88 	37 0 0 		101 52 47 	Elkhart,KS
[EMP] 38.33 96.20 	38 19 48 	96 11 59 	Emporia,KS
[FLV] 39.37 94.92 	39 22 11 	94 55 11 	FtLeavnwrth,KS
[FRI] 39.05 96.77 	39 2 59 	96 46 11 	FtRiley,KS
[GCK] 37.93 100.72 	37 55 48 	100 43 12 	GardenCity,KS
[GLD] 39.37 101.70 	39 22 11 	101 41 59 	Goodland,KS
[HYS] 38.85 99.27 	38 50 59 	99 16 11 	Hays,KS
[HLC] 39.38 99.83 	39 22 48 	99 49 48 	HillCity,KS
[HUT] 38.07 97.87 	38 4 11 	97 52 12 	Hutchinson,KS
[IXD] 38.82 94.88 	38 49 11 	94 52 47 	JohnsonCnty,KS
[LBL] 37.05 100.97 	37 2 59 	100 58 12 	Liberal,KS
[MHK] 39.15 96.67 	39 9 0 		96 40 11 	Manhatten,KS
[IAB] 37.62 97.27 	37 37 11 	97 16 11 	McconnellAf,KS
[P28] 37.30 98.58 	37 17 59 	98 34 48 	MedicineLdg,KS
[OJC] 38.85 94.90 	38 50 59 	94 54 0 	Olathe,KS
[RSL] 38.87 98.82 	38 52 11 	98 49 11 	Russell,KS
[SLN] 38.80 97.65 	38 47 59 	97 39 0 	Salina,KS
[TOP] 39.07 95.62 	39 4 11 	95 37 12 	Topeka,KS
[FOE] 38.95 95.67 	38 57 0 	95 40 11 	Topeka/Forbe,KS
[ICT] 37.65 97.43 	37 39 0 	97 25 48 	Wichita,KS

[BWG] 36.97 86.43 	36 58 12 	86 25 48 	BowlingGreen,KY
[HOP] 36.67 87.50 	36 40 11 	87 30 0 	FtCampbell,KY
[FTK] 37.90 85.97 	37 54 0 	85 58 12 	FtKnox,KY
[JKL] 37.60 83.32 	37 35 59 	83 19 11 	Jackson,KY
[LEX] 38.05 85.00 	38 2 59 	85 0 0 		Lexington,KY
[LOZ] 37.08 84.07 	37 4 48 	84 4 11 	London,KY
[LOU] 38.23 85.67 	38 13 47 	85 40 11 	Louisville,KY
[SDF] 38.18 85.73 	38 10 48 	85 43 48 	Louisville,KY
[OWB] 37.75 87.17 	37 45 0 	87 10 11 	Owensboro,KY
[PAH] 37.07 88.77 	37 4 11 	88 46 11 	Paducah,KY
[5I3] 37.48 82.52 	37 28 47 	82 31 11 	Pikeville,KY

[ESF] 31.38 92.30 	31 22 47 	92 18 0 	Alexandria,LA
[BAD] 32.50 93.67 	32 30 0 	93 40 11 	Barksdale,LA
[BTR] 30.53 91.15 	30 31 48 	91 9 0 		BatonRouge,LA
[BVE] 29.55 89.67 	29 32 59 	89 40 11 	Boothville,LA
[7R5] 29.78 93.30 	29 46 48 	93 18 0 	CameronHeli,LA
[01R] 31.22 92.95 	31 13 11 	92 56 59 	Claiborne
[AEX] 31.33 92.55 	31 19 47 	92 33 0 	EnglandAFB,LA
[41I] 28.47 91.78 	28 28 11 	91 46 47 	EugeneIsland,LA
[POE] 31.05 93.20 	31 2 59 	93 11 59 	FortPolk,LA
[AXO] 29.18 90.07 	29 10 48 	90 4 11 	GrandIsle,LA
[5R0] 28.22 93.75 	28 13 11 	93 45 0 	HighIs,LA
[01T] 28.13 94.40 	28 7 47 	94 24 0 	HighIsland,LA
[HUM] 29.57 90.65 	29 34 11 	90 39 0 	Houma,LA
[7R4] 29.73 92.12 	29 43 47 	92 7 12 	Intercoastal,LA
[LFT] 30.20 92.00 	30 12 0 	92 0 0 		Lafayette,LA
[LCH] 30.12 93.22 	30 7 12 	93 13 12 	LakeCharles,LA
[7R3] 29.70 91.10 	29 42 0 	91 5 59 	LkPalourde,LA
[1G7] 28.78 89.05 	28 46 48 	89 3 0 		MissippiCan,LA
[MLU] 32.52 92.05 	32 31 12 	92 3 0 		Monroe,LA
[PTN] 29.70 91.20 	29 42 0 	91 11 59 	MorganCity,LA
[ARA] 30.03 91.88 	30 1 48 	91 52 47 	NewIberia,LA
[MSY] 29.98 90.25 	29 58 47 	90 15 0 	NewOrleans,LA
[NBG] 29.83 90.02 	29 49 47 	90 1 11 	NewOrleans,LA
[NEW] 30.03 90.03 	30 1 48 	90 1 47 	NewOrleans,LA
[7R8] 28.30 91.98 	28 17 59 	91 58 48 	SMarshIsl,LA
[DTN] 32.52 93.75 	32 31 12 	93 45 0 	Shreveport,LA
[SHV] 32.47 93.82 	32 28 12 	93 49 11 	Shreveport,LA
[SIL] 30.35 89.82 	30 21 0 	89 49 11 	Slidel,LA

[AUG] 44.32 69.80 	44 19 11 	69 48 0 	Augusta,ME
[BGR] 44.80 68.82 	44 47 59 	68 49 11 	Bangor,ME
[BHB] 44.45 68.37 	44 27 0 	68 22 12 	BarHarbor,ME
[NHZ] 43.88 69.93 	43 52 48 	69 55 48 	Brunswick,ME
[CAR] 46.87 68.02 	46 52 11 	68 1 11 	CaribouMun,ME
[3B1] 45.45 69.55 	45 27 0 	69 33 0 	Greenville,ME
[6B2] 45.78 69.63 	45 46 47 	69 37 47 	Greenville,ME
[HUL] 46.13 67.78 	46 7 48 	67 46 47 	Houlton,ME
[LIZ] 46.95 67.88 	46 57 0 	67 52 47 	LoringAFB,ME
[PWM] 43.65 70.32 	43 39 0 	70 19 11 	Portland,ME
[PQI] 46.68 68.05 	46 40 48 	68 3 0 		PresqueIsle,ME
[RKD] 44.07 69.12 	44 4 11 	69 7 12 	Rockland,ME
[RUM] 44.88 70.88 	44 52 48 	70 52 47 	Rumford,ME

[ADW] 38.82 76.87 	38 49 11 	76 52 12 	AndrewsAFB,MD
[BAL] 39.18 76.67 	39 10 48 	76 40 11 	Baltimore,MD
[BWI] 39.18 76.67 	39 10 48 	76 40 11 	Baltimore,MD
[MTN] 39.33 76.42 	39 19 48 	76 25 11 	Baltimore,MD
[FME] 39.08 76.77 	39 4 48 	76 46 11 	FortMeade,MD
[HGR] 39.70 77.72 	39 42 0 	77 43 12 	Hagerstown,MD
[N80] 38.55 75.13 	38 32 59 	75 7 47 	OceanCity,MD
[NHK] 38.28 76.40 	38 16 47 	76 24 0 	Patuxent,MD
[APG] 39.47 76.17 	39 28 12 	76 10 11 	Phillips,MD
[SBY] 38.33 75.50 	38 19 48 	75 30 0 	Salisbury,MD
[]    38.99 77.03   38 59 24    77 1  48    SilverSpring,MD

[BED] 42.47 71.28 	42 28 12 	71 16 47 	Bedford,MA
[BVY] 42.58 70.92 	42 34 48 	70 55 11 	Beverly,MA
[BOS] 42.37 71.03 	42 22 11 	71 1 47 	Boston,MA
[30B] 41.78 70.50 	41 46 47 	70 30 0 	CapeCodCan,MA
[CHH] 41.67 69.97 	41 40 11 	69 58 12 	Chatham,MA
[AYE] 42.57 71.60 	42 34 11 	71 35 59 	FortDevens,MA
[HYA] 41.67 70.28 	41 40 11 	70 16 47 	Hyannis,MA
[LWM] 42.72 71.12 	42 43 12 	71 7 12 	Lawrence,MA
[MVY] 41.40 70.62 	41 24 0 	70 37 12 	MarthasVine,MA
[ACK] 41.25 70.07 	41 15 0 	70 4 11 	Nantucket,MA
[EWB] 41.68 70.97 	41 40 48 	70 58 12 	NewBedford,MA
[OWD] 42.18 71.18 	42 10 48 	71 10 48 	Norwood,MA
[FMH] 41.65 70.52 	41 39 0 	70 31 11 	OtisANGB,MA
[PSF] 42.26 73.18 	42 15 35 	73 10 48 	Pittsfield,MA
[NZW] 42.15 70.93 	42 9 0 		70 55 48 	SWeymouth,MA
[BAF] 42.17 72.72 	42 10 11 	72 43 12 	Westfield,MA
[CEF] 42.20 72.53 	42 12 0 	72 31 47 	Westover,MA
[ORH] 42.27 71.87 	42 16 12 	71 52 12 	Worcester,MA
[]    42.28 71.42   42 16 48    71 25 12    Framingham,MA
[]    42.37 71.11   42 22 12    71 6  36    Cambridge,MA

[APN] 45.07 83.57 	45 4 11 	83 34 11 	Alpena,MI
[ARB] 42.22 83.75 	42 13 12 	83 45 0 	AnnArbor,MI
[BTL] 42.30 85.23 	42 17 59 	85 13 48 	BattleCreek,MI
[BEH] 42.13 86.43 	42 7 48 	86 25 48 	BentonHarbor,MI
[CIU] 46.25 84.47 	46 15 0 	84 28 12 	Chippewa,MI
[C10] 43.07 85.95 	43 4 11 	85 56 59 	Coopersville,MI
[P59] 47.47 87.85 	47 28 12 	87 50 59 	CopperHarb,MI
[DET] 42.42 83.02 	42 25 11 	83 1 11 	Detroit,MI
[DTW] 42.23 83.33 	42 13 47 	83 19 48 	Detroit,MI
[ESC] 45.73 87.08 	45 43 47 	87 4 48 	Escanaba,MI
[FNT] 42.97 83.75 	42 58 12 	83 45 0 	Flint/Bishop,MI
[GRR] 42.88 85.52 	42 52 48 	85 31 11 	GrandRapids,MI
[CMX] 47.17 88.50 	47 10 11 	88 30 0 	Hancock,MI
[P58] 43.83 82.53 	43 49 48 	82 31 47 	HarborBeach,MI
[HTL] 44.37 84.68 	44 22 11 	84 40 48 	HoughtonLake,MI
[IMT] 45.82 88.12 	45 49 11 	88 7 12 	IronMtn,MI
[IWD] 46.53 90.13 	46 31 47 	90 7 47 	Ironwood,MI
[JXN] 42.27 84.47 	42 16 12 	84 28 12 	Jackson,MI
[AZO] 42.23 85.55 	42 13 47 	85 33 0 	Kalamazoo,MI
[LAN] 42.77 84.60 	42 46 12 	84 35 59 	Lansing,MI
[MBL] 44.27 86.25 	44 16 12 	86 15 0 	Manistee,MI
[MQT] 46.88 87.95 	46 52 48 	87 56 59 	Marquette,MI
[MNM] 45.12 87.63 	45 7 11 	87 37 47 	Menominee,MI
[MKG] 43.17 86.25 	43 10 11 	86 15 0 	Muskegon,MI
[PLN] 45.57 84.80 	45 34 11 	84 48 0 	Pellston,MI
[PTK] 42.67 83.42 	42 40 11 	83 25 11 	Pontiac,MI
[MBS] 43.53 84.08 	43 31 47 	84 4 48 	Saginaw,MI
[SSM] 46.47 84.37 	46 28 12 	84 22 12 	SaultSteM,MI
[SAW] 46.35 87.40 	46 20 59 	87 24 0 	SawyerAFB,MI
[MTC] 42.62 82.83 	42 37 11 	82 49 48 	Selfridge,MI
[P75] 45.92 85.92 	45 55 11 	85 55 11 	SeulChoix,MI
[TVC] 44.73 85.58 	44 43 47 	85 34 48 	TraverseCty,MI
[OSC] 44.45 83.40 	44 27 0 	83 24 0 	Wurtsmith,MI
[YIP] 42.23 83.53 	42 13 47 	83 31 47 	Ypsilanti,MI
[]    42.37 83.47   42 22 12    83 28 12    Plymouth,MI
[]    31.58 90.44   31 34 48    90 26 24    Brookhaven,MI

[AEL] 43.68 93.37 	43 40 48 	93 22 12 	AlbertLea,MN
[AXN] 45.87 95.38 	45 52 11 	95 22 47 	Alexandria,MN
[BJI] 47.50 94.93 	47 30 0 	94 55 48 	BemidjiMuni,MN
[BRD] 46.40 94.13 	46 24 0 	94 7 47 	Brainerd-Crw,MN
[DTL] 46.82 95.88 	46 49 11 	95 52 47 	DetroitLaks,MN
[DLH] 46.83 92.18 	46 49 48 	92 10 48 	Duluth,MN
[ELO] 47.90 91.82 	47 54 0 	91 49 11 	Ely,MN
[FRM] 43.65 94.42 	43 39 0 	94 25 11 	Fairmont,MN
[FFM] 46.30 96.07 	46 17 59 	96 4 11 	FergusFalls,MN
[GPZ] 47.22 93.52 	47 13 12 	93 31 11 	GrandRapids,MN
[HIB] 47.38 92.85 	47 22 48 	92 50 59 	Hibbing,MN
[INL] 48.57 93.38 	48 34 11 	93 22 47 	IntlFalls,MN
[Y69] 45.13 94.52 	45 7 48 	94 31 11 	Litchfield,MN
[MKT] 44.22 93.92 	44 13 12 	93 55 11 	Mankato,MN
[MML] 44.45 95.82 	44 27 0 	95 49 11 	MarshallArpt,MN
[FCM] 44.83 93.47 	44 49 48 	93 28 12 	Minneapolis,MN
[MIC] 45.07 93.38 	45 4 11 	93 22 47 	Minneapolis,MN
[MSP] 44.88 93.22 	44 52 48 	93 13 12 	Minneapolis,MN
[PKD] 46.90 95.07 	46 54 0 	95 4 11 	ParkRapids,MN
[P39] 46.60 94.32 	46 35 59 	94 19 11 	PequotLake,MN
[RWF] 44.55 95.08 	44 32 59 	95 4 48 	RedwoodFalls,MN
[RST] 43.92 92.50 	43 55 11 	92 30 0 	Rochester,MN
[STP] 44.93 93.05 	44 55 48 	93 3 0 		St.Paul,MN
[STC] 45.55 94.07 	45 32 59 	94 4 11 	StCloud,MN
[TVF] 48.07 96.18 	48 4 11 	96 10 48 	ThiefRiver,MN
[P61] 47.58 90.83 	47 34 48 	90 49 48 	Tofte,MN
[D45] 48.93 95.35 	48 55 48 	95 20 59 	Warroad,MN
[OTG] 43.65 95.58 	43 39 0 	95 34 48 	Worthington,MN

[CBM] 33.65 88.45 	33 39 0 	88 26 59 	ColumbusAFB,MS
[GTR] 33.45 88.58 	33 27 0 	88 34 48 	GoldenTrian,MS
[GLH] 33.48 90.98 	33 28 47 	90 58 48 	Greenville,MS
[GWO] 33.50 90.08 	33 30 0 	90 4 48 	Greenwood,MS
[GPT] 30.40 89.07 	30 23 59 	89 4 11 	Gulfport,MS
[PIB] 31.47 89.33 	31 28 11 	89 19 48 	Hattiesburg,MS
[JAN] 32.32 90.08 	32 19 11 	90 4 48 	Jackson,MS
[BIX] 30.42 88.92 	30 25 12 	88 55 11 	KeeslerAFB,MS
[LUL] 31.67 89.17 	31 40 12 	89 10 11 	Laurel,MS
[MCB] 31.18 90.47 	31 10 48 	90 28 12 	Mccomb,MS
[NMM] 32.55 88.57 	32 32 59 	88 34 11 	MeridianNAS,MS
[MEI] 32.33 88.75 	32 19 48 	88 45 0 	Meridian/Key,MS
[HEZ] 31.62 91.25 	31 37 12 	91 15 0 	Natchez,MS
[UOX] 34.39 89.54 	34 23 23 	89 32 24 	Oxford,MS
[TUP] 34.27 88.77 	34 16 12 	88 46 11 	Tupelo,MS

[COU] 38.82 92.22 	38 49 11 	92 13 12 	Columbia,MO
[CGI] 37.23 89.58 	37 13 47 	89 34 48 	CpGirardeau,MO
[TBN] 37.75 92.13 	37 45 0 	92 7 47 	FtLeonard,MO
[JEF] 38.60 92.17 	38 35 59 	92 10 11 	Jefferson
[JLN] 37.17 94.50 	37 10 11 	94 30 0 	Joplin,MO
[MCI] 39.32 94.72 	39 19 11 	94 43 12 	KansasCity,MO
[MKC] 39.12 94.60 	39 7 11 	94 35 59 	KansasCity,MO
[IRK] 40.10 92.55 	40 5 59 	92 33 0 	Kirksville,MO
[UMN] 37.33 94.35 	37 19 48 	94 20 59 	Monett,MO
[MKO] 35.66 95.36 	35 39 35 	95 21 36 	Muskogee,MO
[P02] 36.77 90.47 	36 46 12 	90 28 12 	PoplarBluff,MO
[GVW] 38.85 94.55 	38 50 59 	94 33 0 	Richards-Geb,MO
[P35] 40.25 93.72 	40 15 0 	93 43 12 	Spickard,MO
[SGF] 37.23 93.38 	37 13 47 	93 22 47 	Springfield,MO
[STJ] 40.28 95.53 	40 16 47 	95 31 47 	StJoseph,MO
[STL] 38.75 90.37 	38 45 0 	90 22 12 	StLouis,MO
[SUS] 38.65 90.63 	38 39 0 	90 37 47 	StLouis/Spirit,MO
[VIH] 38.13 91.77 	38 7 48 	91 46 11 	Vichy/Rolla,MO
[H63] 37.22 92.42 	37 13 12 	92 25 11 	WestPlains,MO
[UNO] 36.88 91.90 	36 52 48 	91 54 0 	WestPlains,MO
[SZL] 38.73 93.55 	38 43 47 	93 33 0 	WhitemanAFB,MO
[]    38.79 90.32   38 47 18    90 19 12    Florissant,MO
[]    38.77 90.41   38 46 24    90 24 36    Bridgeton,MO

[BIL] 45.80 108.53 	45 47 59 	108 31 47 	Billings,MT
[BZN] 45.78 111.15 	45 46 47 	111 9 0 	Bozeman,MT
[4BQ] 45.67 105.67 	45 40 11 	105 40 11 	Broadus,MT
[BTM] 45.95 112.50 	45 57 0 	112 30 0 	Butte,MT
[CTB] 48.60 112.37 	48 35 59 	112 22 12 	CutBank,MT
[DLN] 45.25 112.55 	45 15 0 	112 33 0 	Dillon,MT
[3DU] 46.67 113.15 	46 40 11 	113 9 0 	Drummond,MT
[GGW] 48.22 106.62 	48 13 12 	106 37 12 	Glasgow,MT
[GDV] 47.13 104.80 	47 7 48 	104 48 0 	Glendive,MT
[GTF] 47.48 111.37 	47 28 47 	111 22 12 	GreatFalls,MT
[3HT] 46.43 109.83 	46 25 48 	109 49 48 	Harlowton,MT
[HVR] 48.55 109.77 	48 32 59 	109 46 11 	Havre,MT
[HLN] 46.60 112.00 	46 35 59 	112 0 0 	Helena,MT
[JDN] 47.33 106.93 	47 19 48 	106 55 48 	Jordan,MT
